order_date,product_name,category,region,quantity,sales,profit
2023-07-18,Smartphone,Electronics,East,6,4662.0,350.79
2023-07-19,Headphones,Accessories,West,2,1856.0,468.19
2023-07-19,Mouse,Accessories,West,3,294.0,22.9
2023-07-19,Smartwatch,Electronics,West,2,2388.0,492.54
2023-07-19,Smartwatch,Electronics,North,2,1678.0,372.78
2023-07-20,Tablet,Electronics,South,1,619.0,35.36
2023-07-20,Monitor,Accessories,West,5,5230.0,385.77
2023-07-20,Laptop,Electronics,West,4,3956.0,293.38
2023-07-20,Mouse,Accessories,West,6,3186.0,794.94
2023-07-20,Mouse,Accessories,South,7,1239.0,177.39
2023-07-20,Laptop,Electronics,South,6,2040.0,124.65
2023-07-21,Mouse,Accessories,East,4,4128.0,1156.71
2023-07-21,Printer,Office,West,1,1024.0,230.3
2023-07-22,Monitor,Accessories,North,3,2994.0,877.92
2023-07-22,Tablet,Electronics,South,1,569.0,141.33
2023-07-23,Tablet,Electronics,West,2,1760.0,278.09
2023-07-23,Smartwatch,Electronics,East,7,5432.0,870.08
2023-07-23,Laptop,Electronics,North,5,2160.0,553.41
2023-07-23,Monitor,Accessories,West,7,7238.0,1889.69
2023-07-23,Headphones,Accessories,South,4,3888.0,810.08
2023-07-24,Smartphone,Electronics,South,7,4669.0,803.21
2023-07-24,Smartwatch,Electronics,West,2,2006.0,235.52
2023-07-24,Printer,Office,East,2,1946.0,141.75
2023-07-25,Headphones,Accessories,South,7,8113.0,995.03
2023-07-26,Printer,Office,East,9,9387.0,1271.64
2023-07-26,Mouse,Accessories,East,8,976.0,234.24
2023-07-27,Printer,Office,West,8,2176.0,398.29
2023-07-27,Mouse,Accessories,South,5,1190.0,235.64
2023-07-27,Headphones,Accessories,East,6,3990.0,975.5
2023-07-27,Printer,Office,North,2,300.0,47.59
2023-07-27,Printer,Office,South,6,6384.0,1189.19
2023-07-28,Keyboard,Accessories,East,4,3628.0,717.81
2023-07-28,Tablet,Electronics,North,2,1280.0,335.22
2023-07-28,Mouse,Accessories,South,4,356.0,59.15
2023-07-29,Headphones,Accessories,West,3,171.0,9.02
2023-07-29,Tablet,Electronics,West,7,5264.0,756.33
2023-07-29,Camera,Electronics,South,7,4809.0,1418.72
2023-07-29,Camera,Electronics,South,3,1098.0,77.81
2023-07-30,Smartphone,Electronics,South,8,7640.0,1663.63
2023-07-30,Tablet,Electronics,North,6,6378.0,1408.28
2023-07-30,Mouse,Accessories,North,6,1236.0,304.88
2023-07-30,Smartphone,Electronics,South,3,2379.0,148.68
2023-07-31,Smartphone,Electronics,South,1,419.0,99.5
2023-07-31,Monitor,Accessories,North,5,2265.0,595.05
2023-07-31,Keyboard,Accessories,West,4,2828.0,539.43
2023-08-01,Camera,Electronics,North,9,7533.0,1285.72
2023-08-01,Tablet,Electronics,East,7,6216.0,378.24
2023-08-01,Monitor,Accessories,West,1,1178.0,292.15
2023-08-02,Mouse,Accessories,East,1,1032.0,291.41
2023-08-02,Camera,Electronics,North,4,3924.0,298.07
2023-08-02,Tablet,Electronics,West,9,1728.0,179.64
2023-08-02,Smartwatch,Electronics,West,5,5845.0,978.75
2023-08-02,Keyboard,Accessories,South,2,1088.0,235.83
2023-08-03,Printer,Office,North,6,1194.0,79.62
2023-08-03,Headphones,Accessories,East,7,5551.0,392.37
2023-08-04,Headphones,Accessories,East,4,4168.0,650.15
2023-08-04,Laptop,Electronics,East,7,4739.0,740.74
2023-08-04,Laptop,Electronics,South,4,1792.0,506.56
2023-08-05,Smartwatch,Electronics,West,7,8141.0,767.6
2023-08-05,Printer,Office,West,6,3006.0,730.14
2023-08-05,Laptop,Electronics,West,1,733.0,54.11
2023-08-05,Laptop,Electronics,North,3,2031.0,450.23
2023-08-05,Smartwatch,Electronics,East,8,7144.0,492.1
2023-08-06,Printer,Office,East,2,436.0,79.69
2023-08-06,Smartwatch,Electronics,North,8,9464.0,2043.73
2023-08-06,Monitor,Accessories,North,4,3072.0,394.2
2023-08-06,Mouse,Accessories,West,2,646.0,180.5
2023-08-07,Monitor,Accessories,East,6,3300.0,386.92
2023-08-07,Monitor,Accessories,North,2,1342.0,184.59
2023-08-08,Keyboard,Accessories,North,8,3400.0,758.57
2023-08-08,Camera,Electronics,West,6,5106.0,1341.93
2023-08-08,Monitor,Accessories,North,9,10458.0,2799.48
2023-08-09,Smartwatch,Electronics,South,2,514.0,106.75
2023-08-09,Smartwatch,Electronics,South,4,3892.0,909.22
2023-08-09,Smartwatch,Electronics,South,2,274.0,42.37
2023-08-09,Keyboard,Accessories,East,3,1920.0,144.3
2023-08-09,Mouse,Accessories,North,5,3720.0,448.6
2023-08-10,Monitor,Accessories,South,4,2804.0,382.82
2023-08-10,Keyboard,Accessories,West,6,720.0,144.26
2023-08-10,Smartwatch,Electronics,West,3,1656.0,469.28
2023-08-11,Smartwatch,Electronics,North,3,966.0,120.56
2023-08-11,Smartphone,Electronics,East,5,2125.0,632.68
2023-08-11,Mouse,Accessories,South,8,7968.0,1249.98
2023-08-11,Camera,Electronics,South,2,122.0,16.23
2023-08-11,Monitor,Accessories,North,6,5214.0,1093.04
2023-08-11,Camera,Electronics,East,2,1104.0,173.01
2023-08-11,Smartphone,Electronics,East,7,6034.0,1018.37
2023-08-11,Smartwatch,Electronics,East,2,704.0,135.63
2023-08-12,Smartwatch,Electronics,North,6,2724.0,675.53
2023-08-12,Monitor,Accessories,West,7,4662.0,1007.43
2023-08-12,Smartwatch,Electronics,North,5,655.0,166.69
2023-08-12,Smartwatch,Electronics,East,8,984.0,183.07
2023-08-12,Keyboard,Accessories,West,8,8992.0,2018.64
2023-08-12,Mouse,Accessories,South,6,6228.0,1852.45
2023-08-12,Laptop,Electronics,South,4,1224.0,348.91
2023-08-12,Camera,Electronics,East,4,772.0,215.62
2023-08-12,Camera,Electronics,East,3,2280.0,365.17
2023-08-12,Smartphone,Electronics,West,1,51.0,9.36
2023-08-12,Smartwatch,Electronics,South,4,828.0,216.98
2023-08-13,Laptop,Electronics,East,8,8736.0,580.31
2023-08-13,Smartphone,Electronics,West,8,7776.0,498.6
2023-08-13,Monitor,Accessories,West,8,7664.0,1580.55
2023-08-13,Camera,Electronics,South,7,4557.0,234.62
2023-08-13,Smartwatch,Electronics,East,6,2496.0,332.08
2023-08-13,Headphones,Accessories,East,8,8224.0,1679.16
2023-08-13,Mouse,Accessories,East,6,3186.0,374.63
2023-08-14,Camera,Electronics,East,5,3630.0,537.93
2023-08-14,Mouse,Accessories,West,9,2925.0,457.49
2023-08-15,Headphones,Accessories,South,2,352.0,54.19
2023-08-15,Laptop,Electronics,South,8,1800.0,142.86
2023-08-16,Smartphone,Electronics,West,6,1926.0,393.01
2023-08-16,Mouse,Accessories,South,5,2185.0,136.1
2023-08-16,Smartphone,Electronics,South,4,2444.0,155.42
2023-08-16,Tablet,Electronics,West,6,4584.0,473.37
2023-08-16,Mouse,Accessories,South,3,2709.0,663.54
2023-08-17,Mouse,Accessories,East,9,2349.0,244.18
2023-08-17,Smartwatch,Electronics,North,2,2040.0,481.15
2023-08-17,Tablet,Electronics,East,2,1752.0,501.19
2023-08-18,Laptop,Electronics,North,8,7520.0,1201.4
2023-08-18,Monitor,Accessories,North,4,1952.0,148.67
2023-08-18,Headphones,Accessories,South,4,1960.0,234.88
2023-08-18,Camera,Electronics,South,6,1686.0,426.72
2023-08-19,Camera,Electronics,South,4,296.0,44.79
2023-08-19,Camera,Electronics,South,7,7301.0,1311.65
2023-08-19,Camera,Electronics,East,6,1182.0,236.12
2023-08-19,Mouse,Accessories,North,8,6008.0,871.76
2023-08-19,Camera,Electronics,East,2,2174.0,335.37
2023-08-19,Printer,Office,East,1,330.0,78.52
2023-08-20,Tablet,Electronics,East,7,1197.0,103.34
2023-08-20,Keyboard,Accessories,South,7,7826.0,714.68
2023-08-20,Camera,Electronics,South,4,3616.0,789.63
2023-08-20,Keyboard,Accessories,East,5,4025.0,923.17
2023-08-20,Camera,Electronics,North,7,3101.0,926.09
2023-08-20,Headphones,Accessories,East,6,2748.0,682.8
2023-08-21,Tablet,Electronics,North,2,684.0,183.85
2023-08-21,Smartphone,Electronics,South,5,2510.0,515.12
2023-08-21,Keyboard,Accessories,North,5,4855.0,534.23
2023-08-22,Smartwatch,Electronics,West,3,2151.0,322.03
2023-08-22,Keyboard,Accessories,East,5,2495.0,164.56
2023-08-22,Laptop,Electronics,West,8,8296.0,1884.18
2023-08-22,Smartwatch,Electronics,South,5,2075.0,271.71
2023-08-23,Headphones,Accessories,North,1,1077.0,77.97
2023-08-23,Smartwatch,Electronics,West,9,7245.0,1410.92
2023-08-23,Laptop,Electronics,North,7,3654.0,871.81
2023-08-23,Printer,Office,West,7,7119.0,1555.05
2023-08-24,Keyboard,Accessories,South,4,3788.0,875.54
2023-08-24,Smartphone,Electronics,West,1,137.0,39.35
2023-08-24,Smartwatch,Electronics,East,4,1104.0,84.31
2023-08-24,Monitor,Accessories,North,4,2468.0,457.51
2023-08-26,Laptop,Electronics,North,1,1027.0,259.92
2023-08-27,Camera,Electronics,East,3,3069.0,503.3
2023-08-27,Tablet,Electronics,South,1,430.0,83.33
2023-08-27,Smartwatch,Electronics,North,6,4440.0,800.92
2023-08-28,Headphones,Accessories,North,6,4656.0,601.71
2023-08-29,Headphones,Accessories,South,9,10080.0,1794.73
2023-08-29,Camera,Electronics,North,2,744.0,217.21
2023-08-29,Smartphone,Electronics,North,2,1660.0,362.88
2023-08-29,Keyboard,Accessories,South,5,5275.0,594.29
2023-08-30,Monitor,Accessories,West,1,890.0,59.1
2023-08-30,Tablet,Electronics,South,8,5176.0,866.36
2023-08-30,Tablet,Electronics,East,1,610.0,44.99
2023-08-30,Headphones,Accessories,East,1,111.0,27.91
2023-08-31,Keyboard,Accessories,North,7,385.0,43.43
2023-08-31,Smartphone,Electronics,East,4,2556.0,412.44
2023-09-01,Laptop,Electronics,South,3,1227.0,229.75
2023-09-01,Headphones,Accessories,West,7,8071.0,1799.06
2023-09-03,Laptop,Electronics,West,3,819.0,231.88
2023-09-03,Keyboard,Accessories,East,2,344.0,72.87
2023-09-03,Monitor,Accessories,South,5,4615.0,251.0
2023-09-04,Tablet,Electronics,South,1,187.0,33.76
2023-09-04,Printer,Office,South,1,566.0,169.17
2023-09-04,Printer,Office,South,2,1960.0,312.06
2023-09-04,Keyboard,Accessories,East,8,5888.0,354.27
2023-09-04,Monitor,Accessories,East,1,743.0,216.5
2023-09-04,Tablet,Electronics,West,3,801.0,90.34
2023-09-05,Headphones,Accessories,East,2,194.0,52.16
2023-09-06,Headphones,Accessories,North,6,4656.0,673.35
2023-09-06,Camera,Electronics,East,8,7240.0,411.19
2023-09-07,Keyboard,Accessories,North,7,7308.0,948.4
2023-09-08,Headphones,Accessories,West,7,4732.0,1084.28
2023-09-09,Mouse,Accessories,East,3,807.0,148.58
2023-09-09,Smartwatch,Electronics,North,4,304.0,34.73
2023-09-10,Keyboard,Accessories,South,2,1030.0,254.65
2023-09-10,Headphones,Accessories,South,5,5085.0,1172.12
2023-09-10,Keyboard,Accessories,North,2,1790.0,236.76
2023-09-10,Laptop,Electronics,East,1,1041.0,128.58
2023-09-10,Monitor,Accessories,East,2,1394.0,408.32
2023-09-11,Mouse,Accessories,East,1,856.0,87.69
2023-09-11,Headphones,Accessories,North,6,798.0,213.4
2023-09-11,Keyboard,Accessories,West,4,3568.0,764.2
2023-09-11,Headphones,Accessories,East,8,1832.0,532.97
2023-09-11,Camera,Electronics,South,3,3399.0,489.36
2023-09-12,Mouse,Accessories,East,1,205.0,54.54
2023-09-12,Headphones,Accessories,South,6,420.0,65.62
2023-09-12,Smartwatch,Electronics,West,6,5592.0,926.42
2023-09-12,Tablet,Electronics,East,7,5285.0,629.07
2023-09-12,Printer,Office,East,6,5610.0,298.77
2023-09-13,Monitor,Accessories,East,4,4496.0,1115.75
2023-09-13,Headphones,Accessories,South,4,4700.0,914.6
2023-09-13,Monitor,Accessories,East,2,2016.0,151.4
2023-09-13,Camera,Electronics,North,4,960.0,255.24
2023-09-13,Monitor,Accessories,East,8,3544.0,454.14
2023-09-13,Camera,Electronics,East,9,9009.0,1909.26
2023-09-13,Smartwatch,Electronics,South,7,6237.0,1784.89
2023-09-14,Camera,Electronics,North,8,2984.0,631.81
2023-09-14,Camera,Electronics,South,7,4151.0,1047.43
2023-09-14,Headphones,Accessories,West,8,5312.0,1583.0
2023-09-15,Mouse,Accessories,East,4,4088.0,1200.03
2023-09-15,Smartphone,Electronics,West,4,640.0,149.89
2023-09-15,Printer,Office,South,8,5912.0,1153.18
2023-09-15,Tablet,Electronics,West,7,3164.0,166.4
2023-09-16,Printer,Office,West,5,535.0,43.47
2023-09-16,Smartwatch,Electronics,East,9,9090.0,727.64
2023-09-16,Keyboard,Accessories,North,5,1510.0,331.76
2023-09-16,Laptop,Electronics,North,7,6818.0,1348.26
2023-09-17,Camera,Electronics,North,2,1314.0,391.55
2023-09-17,Mouse,Accessories,East,4,3936.0,374.34
2023-09-17,Smartphone,Electronics,North,7,6461.0,766.45
2023-09-18,Smartphone,Electronics,West,8,7048.0,391.96
2023-09-18,Mouse,Accessories,South,3,813.0,238.1
2023-09-18,Monitor,Accessories,East,5,5055.0,1200.09
2023-09-18,Tablet,Electronics,East,9,9828.0,1300.68
2023-09-19,Keyboard,Accessories,East,9,6741.0,823.17
2023-09-19,Smartphone,Electronics,West,7,4452.0,920.05
2023-09-19,Printer,Office,West,8,7016.0,1490.07
2023-09-20,Headphones,Accessories,East,4,804.0,121.51
2023-09-20,Keyboard,Accessories,North,2,490.0,45.34
2023-09-20,Printer,Office,North,2,384.0,30.84
2023-09-20,Printer,Office,West,1,623.0,81.24
2023-09-20,Tablet,Electronics,East,4,1768.0,345.33
2023-09-20,Smartwatch,Electronics,East,2,218.0,38.93
2023-09-21,Tablet,Electronics,East,5,5935.0,875.84
2023-09-21,Monitor,Accessories,East,6,942.0,80.27
2023-09-21,Monitor,Accessories,East,6,3030.0,335.71
2023-09-21,Tablet,Electronics,West,1,392.0,50.7
2023-09-21,Tablet,Electronics,South,8,1456.0,271.26
2023-09-22,Camera,Electronics,South,3,588.0,100.52
2023-09-22,Keyboard,Accessories,South,7,2352.0,256.4
2023-09-23,Smartwatch,Electronics,East,7,5019.0,1154.79
2023-09-23,Laptop,Electronics,North,3,3543.0,941.37
2023-09-24,Keyboard,Accessories,South,5,4265.0,796.12
2023-09-24,Keyboard,Accessories,North,6,4458.0,1215.3
2023-09-24,Laptop,Electronics,East,7,1869.0,357.27
2023-09-24,Tablet,Electronics,West,4,3592.0,249.54
2023-09-25,Printer,Office,North,2,268.0,63.01
2023-09-25,Keyboard,Accessories,South,6,6408.0,885.71
2023-09-25,Smartphone,Electronics,West,1,111.0,13.61
2023-09-26,Monitor,Accessories,North,7,4165.0,263.26
2023-09-26,Keyboard,Accessories,South,3,1302.0,180.82
2023-09-26,Keyboard,Accessories,East,8,4800.0,606.19
2023-09-26,Mouse,Accessories,East,5,3600.0,712.3
2023-09-27,Mouse,Accessories,South,4,2628.0,727.87
2023-09-27,Keyboard,Accessories,West,1,920.0,118.24
2023-09-29,Smartphone,Electronics,West,7,1596.0,359.71
2023-09-29,Camera,Electronics,East,2,624.0,139.64
2023-09-29,Keyboard,Accessories,South,9,10782.0,2730.14
2023-09-30,Smartwatch,Electronics,East,5,2025.0,168.82
2023-09-30,Printer,Office,East,9,6255.0,452.46
2023-10-01,Smartwatch,Electronics,North,5,3970.0,642.7
2023-10-01,Monitor,Accessories,South,3,459.0,40.96
2023-10-01,Keyboard,Accessories,North,7,4032.0,426.13
2023-10-01,Tablet,Electronics,North,9,8523.0,978.97
2023-10-01,Smartwatch,Electronics,East,2,486.0,62.58
2023-10-01,Tablet,Electronics,West,7,1463.0,175.13
2023-10-01,Smartphone,Electronics,East,3,1140.0,226.52
2023-10-01,Printer,Office,North,2,800.0,118.68
2023-10-01,Printer,Office,South,6,2622.0,131.53
2023-10-02,Camera,Electronics,South,4,3084.0,348.38
2023-10-02,Keyboard,Accessories,East,1,1017.0,69.33
2023-10-02,Tablet,Electronics,North,1,1130.0,268.88
2023-10-03,Camera,Electronics,South,4,4480.0,592.82
2023-10-03,Smartwatch,Electronics,South,6,918.0,116.87
2023-10-04,Printer,Office,East,2,1918.0,435.56
2023-10-04,Laptop,Electronics,West,6,6984.0,1433.65
2023-10-05,Tablet,Electronics,West,6,3486.0,1011.74
2023-10-05,Headphones,Accessories,North,1,662.0,193.92
2023-10-05,Laptop,Electronics,South,1,575.0,104.31
2023-10-06,Smartwatch,Electronics,North,1,915.0,264.3
2023-10-08,Printer,Office,East,9,8046.0,2210.33
2023-10-08,Printer,Office,South,1,802.0,153.55
2023-10-08,Mouse,Accessories,South,7,4921.0,827.87
2023-10-09,Headphones,Accessories,South,4,1396.0,135.48
2023-10-09,Mouse,Accessories,South,9,594.0,51.49
2023-10-09,Camera,Electronics,West,3,1821.0,543.01
2023-10-09,Smartphone,Electronics,South,2,912.0,161.37
2023-10-09,Headphones,Accessories,North,7,6167.0,1027.98
2023-10-09,Tablet,Electronics,North,6,1128.0,207.97
2023-10-10,Camera,Electronics,West,1,570.0,138.54
2023-10-10,Keyboard,Accessories,East,9,972.0,100.0
2023-10-10,Monitor,Accessories,North,6,1614.0,166.62
2023-10-10,Headphones,Accessories,West,5,2665.0,532.76
2023-10-11,Monitor,Accessories,North,1,59.0,10.32
2023-10-11,Tablet,Electronics,North,8,6968.0,704.55
2023-10-12,Mouse,Accessories,East,6,4746.0,545.57
2023-10-12,Printer,Office,East,1,267.0,41.85
2023-10-12,Smartphone,Electronics,South,1,192.0,16.47
2023-10-12,Printer,Office,North,6,6348.0,557.72
2023-10-13,Headphones,Accessories,East,2,414.0,51.1
2023-10-13,Camera,Electronics,South,4,4484.0,893.27
2023-10-13,Smartwatch,Electronics,North,9,1467.0,384.22
2023-10-13,Smartphone,Electronics,South,7,4697.0,976.26
2023-10-13,Mouse,Accessories,North,4,3604.0,971.14
2023-10-13,Smartwatch,Electronics,East,6,1758.0,287.36
2023-10-14,Laptop,Electronics,North,4,908.0,219.79
2023-10-14,Printer,Office,East,8,3312.0,854.12
2023-10-14,Mouse,Accessories,West,8,528.0,53.91
2023-10-14,Smartphone,Electronics,South,2,348.0,56.31
2023-10-15,Keyboard,Accessories,South,1,962.0,260.28
2023-10-15,Headphones,Accessories,West,9,8496.0,1721.6
2023-10-16,Camera,Electronics,South,6,5928.0,1177.2
2023-10-17,Keyboard,Accessories,North,1,381.0,26.69
2023-10-17,Monitor,Accessories,West,5,4730.0,1416.1
2023-10-17,Smartwatch,Electronics,West,2,862.0,105.97
2023-10-18,Camera,Electronics,West,6,6846.0,932.21
2023-10-18,Laptop,Electronics,South,3,1596.0,91.23
2023-10-19,Printer,Office,South,7,2758.0,459.02
2023-10-19,Tablet,Electronics,West,8,3320.0,413.32
2023-10-19,Mouse,Accessories,East,4,1168.0,177.54
2023-10-19,Keyboard,Accessories,East,3,2625.0,349.61
2023-10-20,Printer,Office,East,5,3910.0,538.52
2023-10-20,Keyboard,Accessories,East,8,2256.0,316.77
2023-10-20,Laptop,Electronics,South,4,2656.0,687.63
2023-10-20,Printer,Office,South,9,9225.0,1391.15
2023-10-22,Mouse,Accessories,South,7,3605.0,387.82
2023-10-22,Mouse,Accessories,West,7,8155.0,2177.38
2023-10-23,Keyboard,Accessories,South,4,584.0,127.28
2023-10-23,Camera,Electronics,South,9,3780.0,724.36
2023-10-23,Monitor,Accessories,North,7,7280.0,1682.79
2023-10-23,Camera,Electronics,South,2,396.0,94.55
2023-10-24,Mouse,Accessories,South,6,4014.0,717.44
2023-10-24,Monitor,Accessories,North,3,474.0,83.32
2023-10-24,Monitor,Accessories,North,4,1456.0,431.89
2023-10-24,Keyboard,Accessories,East,3,513.0,48.23
2023-10-24,Monitor,Accessories,South,5,5105.0,1003.4
2023-10-24,Printer,Office,North,5,370.0,92.45
2023-10-25,Mouse,Accessories,West,1,956.0,167.16
2023-10-25,Printer,Office,South,8,6016.0,898.33
2023-10-25,Smartphone,Electronics,East,2,1614.0,376.31
2023-10-26,Mouse,Accessories,West,5,1940.0,423.17
2023-10-26,Laptop,Electronics,West,6,3306.0,697.74
2023-10-26,Printer,Office,East,8,6016.0,406.13
2023-10-26,Keyboard,Accessories,South,5,875.0,70.72
2023-10-27,Smartwatch,Electronics,North,6,1344.0,338.4
2023-10-28,Tablet,Electronics,East,7,5075.0,471.21
2023-10-28,Headphones,Accessories,West,1,526.0,108.88
2023-10-29,Keyboard,Accessories,North,8,2640.0,723.88
2023-10-29,Keyboard,Accessories,East,2,1018.0,297.21
2023-10-30,Monitor,Accessories,North,4,4740.0,833.27
2023-10-30,Smartwatch,Electronics,North,8,3256.0,533.7
2023-11-01,Camera,Electronics,East,1,113.0,20.07
2023-11-01,Monitor,Accessories,South,6,1506.0,407.73
2023-11-01,Camera,Electronics,North,7,1799.0,274.11
2023-11-02,Mouse,Accessories,North,9,8640.0,1254.3
2023-11-03,Smartphone,Electronics,West,5,1935.0,128.01
2023-11-04,Headphones,Accessories,East,1,1011.0,186.42
2023-11-04,Monitor,Accessories,South,6,6630.0,512.6
2023-11-04,Printer,Office,North,2,1582.0,422.46
2023-11-04,Laptop,Electronics,East,4,2892.0,863.47
2023-11-04,Tablet,Electronics,West,6,2946.0,208.01
2023-11-05,Keyboard,Accessories,East,6,5286.0,636.16
2023-11-05,Monitor,Accessories,South,7,5446.0,697.21
2023-11-05,Monitor,Accessories,East,9,5976.0,1747.57
2023-11-05,Mouse,Accessories,West,1,913.0,162.24
2023-11-06,Printer,Office,North,3,3522.0,883.41
2023-11-06,Smartphone,Electronics,North,6,6486.0,359.49
2023-11-06,Printer,Office,West,1,196.0,39.6
2023-11-06,Mouse,Accessories,West,7,6006.0,1595.22
2023-11-06,Monitor,Accessories,West,1,464.0,58.38
2023-11-07,Monitor,Accessories,South,6,3942.0,748.74
2023-11-08,Camera,Electronics,South,7,2240.0,580.47
2023-11-08,Camera,Electronics,East,2,516.0,122.77
2023-11-09,Smartphone,Electronics,East,6,5190.0,1215.07
2023-11-10,Printer,Office,South,8,9184.0,1795.93
2023-11-10,Keyboard,Accessories,East,6,5880.0,454.19
2023-11-11,Printer,Office,South,4,4360.0,1207.46
2023-11-11,Mouse,Accessories,North,1,459.0,125.19
2023-11-12,Headphones,Accessories,West,2,1126.0,204.99
2023-11-12,Smartwatch,Electronics,North,1,371.0,108.58
2023-11-12,Printer,Office,North,9,1737.0,152.98
2023-11-12,Monitor,Accessories,West,9,5220.0,1324.01
2023-11-12,Laptop,Electronics,South,7,2562.0,347.62
2023-11-13,Smartphone,Electronics,North,3,3234.0,440.7
2023-11-13,Smartwatch,Electronics,West,8,3416.0,478.9
2023-11-13,Printer,Office,North,3,3477.0,939.2
2023-11-14,Printer,Office,East,2,1058.0,298.69
2023-11-15,Smartphone,Electronics,West,1,1128.0,73.74
2023-11-15,Printer,Office,West,3,2316.0,356.5
2023-11-15,Tablet,Electronics,West,3,813.0,188.94
2023-11-16,Smartphone,Electronics,South,1,558.0,49.81
2023-11-16,Printer,Office,South,4,4680.0,301.91
2023-11-16,Camera,Electronics,East,6,6534.0,355.03
2023-11-16,Printer,Office,South,9,6813.0,1966.66
2023-11-17,Laptop,Electronics,North,3,2415.0,538.39
2023-11-17,Smartphone,Electronics,West,7,1281.0,282.63
2023-11-17,Smartwatch,Electronics,North,9,7551.0,894.4
2023-11-18,Smartphone,Electronics,South,3,1680.0,140.27
2023-11-18,Camera,Electronics,North,6,7164.0,1442.72
2023-11-19,Smartwatch,Electronics,East,1,384.0,83.58
2023-11-19,Printer,Office,East,8,5296.0,1234.81
2023-11-19,Printer,Office,East,3,3534.0,489.06
2023-11-19,Mouse,Accessories,South,5,4240.0,426.41
2023-11-20,Laptop,Electronics,South,7,8141.0,651.16
2023-11-20,Smartwatch,Electronics,West,2,2244.0,212.08
2023-11-20,Headphones,Accessories,North,8,824.0,240.84
2023-11-20,Camera,Electronics,South,2,2324.0,516.06
2023-11-20,Camera,Electronics,South,7,3962.0,916.13
2023-11-21,Mouse,Accessories,West,3,2631.0,157.19
2023-11-21,Tablet,Electronics,North,9,9441.0,2171.42
2023-11-22,Laptop,Electronics,West,6,438.0,26.03
2023-11-22,Laptop,Electronics,North,2,750.0,77.68
2023-11-22,Headphones,Accessories,North,1,247.0,35.65
2023-11-22,Smartphone,Electronics,West,4,3684.0,1009.1
2023-11-22,Headphones,Accessories,West,2,1548.0,157.48
2023-11-22,Printer,Office,North,8,2856.0,350.32
2023-11-22,Smartwatch,Electronics,North,2,1258.0,146.7
2023-11-23,Keyboard,Accessories,East,1,266.0,22.42
2023-11-23,Headphones,Accessories,North,3,534.0,120.53
2023-11-23,Smartwatch,Electronics,North,6,1746.0,289.2
2023-11-23,Smartwatch,Electronics,South,1,61.0,16.11
2023-11-24,Smartwatch,Electronics,East,1,584.0,172.4
2023-11-24,Printer,Office,West,4,604.0,180.93
2023-11-24,Laptop,Electronics,East,9,7731.0,1459.74
2023-11-24,Mouse,Accessories,North,4,4344.0,461.72
2023-11-25,Camera,Electronics,East,2,494.0,56.41
2023-11-25,Smartphone,Electronics,North,1,307.0,50.2
2023-11-25,Smartphone,Electronics,West,9,9090.0,937.69
2023-11-25,Laptop,Electronics,South,1,810.0,157.47
2023-11-26,Printer,Office,West,5,1925.0,570.93
2023-11-27,Monitor,Accessories,South,5,1215.0,162.02
2023-11-27,Monitor,Accessories,East,8,7560.0,494.34
2023-11-27,Smartwatch,Electronics,East,6,5508.0,1632.37
2023-11-28,Laptop,Electronics,East,9,5481.0,1540.75
2023-11-28,Tablet,Electronics,East,3,2214.0,507.7
2023-11-28,Printer,Office,South,8,3912.0,334.1
2023-11-28,Headphones,Accessories,East,3,1143.0,275.04
2023-11-29,Camera,Electronics,East,7,5467.0,556.02
2023-11-29,Mouse,Accessories,South,6,6876.0,1029.92
2023-11-29,Tablet,Electronics,North,5,1630.0,190.38
2023-11-29,Printer,Office,East,8,2456.0,404.35
2023-11-29,Headphones,Accessories,South,8,1008.0,100.61
2023-11-29,Mouse,Accessories,North,9,8100.0,2203.56
2023-11-30,Laptop,Electronics,North,5,505.0,71.97
2023-11-30,Monitor,Accessories,North,7,875.0,203.63
2023-11-30,Smartwatch,Electronics,West,8,3928.0,700.38
2023-11-30,Camera,Electronics,South,3,3126.0,870.95
2023-11-30,Smartphone,Electronics,North,7,2639.0,268.88
2023-12-01,Tablet,Electronics,South,9,1593.0,322.46
2023-12-01,Camera,Electronics,West,1,524.0,106.35
2023-12-01,Mouse,Accessories,South,9,7866.0,1554.38
2023-12-01,Mouse,Accessories,North,1,1160.0,149.81
2023-12-01,Tablet,Electronics,South,1,847.0,142.74
2023-12-01,Camera,Electronics,South,1,508.0,151.29
2023-12-01,Keyboard,Accessories,South,1,1178.0,161.06
2023-12-02,Smartphone,Electronics,West,2,1736.0,388.09
2023-12-03,Tablet,Electronics,North,3,2883.0,671.91
2023-12-03,Monitor,Accessories,North,1,140.0,24.21
2023-12-03,Smartphone,Electronics,East,1,1039.0,137.24
2023-12-04,Printer,Office,South,6,4380.0,522.3
2023-12-04,Keyboard,Accessories,South,1,612.0,136.25
2023-12-04,Monitor,Accessories,East,9,8586.0,1555.82
2023-12-04,Laptop,Electronics,North,8,3528.0,593.11
2023-12-04,Monitor,Accessories,South,6,7074.0,1357.68
2023-12-04,Laptop,Electronics,North,3,1638.0,306.29
2023-12-04,Headphones,Accessories,South,1,314.0,66.23
2023-12-05,Keyboard,Accessories,East,2,1446.0,171.73
2023-12-05,Laptop,Electronics,North,4,3824.0,711.92
2023-12-05,Tablet,Electronics,East,5,4730.0,1365.63
2023-12-05,Headphones,Accessories,North,8,7096.0,991.23
